,index,CaseID,Opened,Closed,Updated,Status,Status Notes,Responsible Agency,Category,Request Type,Request Details,Address,Street,Supervisor District,Neighborhood,Police District,Latitude,Longitude,Point,Source,Media URL,SF Find Neighborhoods,Current Police Districts,Current Supervisor Districts,Analysis Neighborhoods,:@computed_region_rxqg_mtj9,:@computed_region_yftq_j783,:@computed_region_jx4q_fizf,:@computed_region_bh8s_q3mv,:@computed_region_p5aj_wyqh,:@computed_region_fyvs_ahh9,:@computed_region_f58d_8dbm,:@computed_region_9dfj_4gjx,:@computed_region_vtsz_7cme,:@computed_region_n4xg_c4py,:@computed_region_sruu_94in,:@computed_region_4isq_27mq,:@computed_region_viu7_rrfi,:@computed_region_fcz8_est8,:@computed_region_pigm_ib2e,:@computed_region_9jxd_iqea,:@computed_region_6ezc_tdp2,:@computed_region_6pnf_4xz7,:@computed_region_h4ep_8xdi,:@computed_region_nqbw_i6c3,:@computed_region_2dwj_jsy4,:@computed_region_y6ts_4iup,Neighborhoods,Plate
469,1042270,3589836,2014-04-27 12:04:44,2014-05-01 06:37:26,2014-05-01 06:37:26,Closed,DPT Abandoned Vehicles- Gone on arrival - 4-30-14 @  1445  HRS #   G85,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Trailer,TAN - SOUTHWIND - CAMPER - 6PUK177,"8001 GEARY BLVD, SAN FRANCISCO, CA, 94121",GEARY BLVD,1.0,Sutro Heights,RICHMOND,37.778945922852,-122.50536346435499,"(37.77894592, -122.50536346)",Phone,,6.0,8.0,4.0,29.0,2.0,11.0,9.0,55.0,6.0,26.0,26.0,,6.0,,4.0,,,,,,,1.0,,,,,6.0,6PUK177
470,1061707,3501894,2014-03-29 13:32:20,2014-04-04 17:20:09,2014-04-04 17:20:09,Closed,DPT Abandoned Vehicles- Gone on arrival - 4-4-14  @ 1534   HRS # 229,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Other,Tan - unknown - unknown - 6PUK177,Intersection of 44TH AVE and GEARY BLVD,44TH AVE,1.0,Sutro Heights,RICHMOND,37.779159545898,-122.505088806152,"(37.77915955, -122.50508881)",Phone,,6.0,8.0,4.0,29.0,2.0,11.0,9.0,55.0,6.0,26.0,26.0,,6.0,,4.0,,,,,,,1.0,,,,,6.0,6PUK177
471,1098284,3337075,2014-02-04 12:21:18,2014-02-11 07:17:30,2014-02-11 07:17:30,Closed,"DPT Abandoned Vehicles- Gone on arrival - 2-10-14 VEH GOA @ 1325 HOURS
 #137",DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Other,Beige - Southwind - RV - 6PUK177,Intersection of 45TH AVE and GEARY BLVD,45TH AVE,1.0,Sutro Heights,RICHMOND,37.779110829753996,-122.506166739152,"(37.77911083, -122.50616674)",Phone,,6.0,8.0,4.0,29.0,2.0,11.0,9.0,55.0,6.0,26.0,26.0,,6.0,,4.0,,,,,,,1.0,,,,,6.0,6PUK177
472,1099428,3331867,2014-02-03 07:48:26,2014-02-05 07:47:39,2014-02-05 07:47:39,Closed,DPT Abandoned Vehicles- Gone on arrival - 2-4-14 @  1542  hrs #   e70,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - SUV,Beigebrown - South wind - RV - 6PUK177,"507 47TH AVE, SAN FRANCISCO, CA, 94121",47TH AVE,1.0,Sutro Heights,RICHMOND,37.778842788857006,-122.50835718683001,"(37.77884279, -122.50835719)",Phone,,6.0,8.0,4.0,29.0,2.0,11.0,9.0,55.0,6.0,26.0,26.0,,6.0,,4.0,,,,,,,1.0,,,,,6.0,6PUK177
473,1101982,3320543,2014-01-30 05:51:30,2014-02-05 07:26:09,2014-02-05 07:26:09,Closed,"DPT Abandoned Vehicles- Gone on arrival - 2-4-14 VEH GOA @ 1540 HOURS
 #370",DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Other,biege  -  -  - 6PUK177,Intersection of 46TH AVE and POINT LOBOS AVE,46TH AVE,1.0,Sutro Heights,RICHMOND,37.77998153598,-122.507301233735,"(37.77998154, -122.50730123)",Phone,,6.0,8.0,4.0,29.0,2.0,11.0,9.0,55.0,6.0,26.0,26.0,,6.0,,4.0,,,,,,,1.0,,,,,6.0,6PUK177
474,3588213,3178898,2013-12-18 12:45:18,2013-12-24 11:24:01,2013-12-24 11:24:01,Closed,12/23/13  @1459HRS  #85,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Other,Beige -  -  - 6PUK177,Intersection of 45TH AVE and GEARY BLVD,45TH AVE,1.0,Sutro Heights,RICHMOND,37.779109954834,-122.50616455078101,"(37.77910995, -122.50616455)",Phone,,6.0,8.0,4.0,29.0,2.0,11.0,9.0,55.0,6.0,26.0,26.0,,6.0,,4.0,,,,,,,1.0,,,,,6.0,6PUK177
475,3578113,2778596,2013-09-01 21:00:08,2013-09-03 17:47:42,2013-09-03 17:47:42,Closed,9-3-13  @1430 HRS #   G85,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Other,TAN/BLACK - Southwind - N/A - 6PUK177,"3701 CLEMENT ST, SAN FRANCISCO, CA, 94121",CLEMENT ST,1.0,Outer Richmond,RICHMOND,37.781234741211,-122.49894714355499,"(37.78123474, -122.49894714)",Phone,,8.0,8.0,4.0,29.0,2.0,11.0,9.0,55.0,6.0,26.0,26.0,,8.0,,4.0,,,,,,,1.0,,,,,8.0,6PUK177
476,3582353,2768830,2013-08-29 17:22:03,2013-09-04 10:57:31,2013-09-04 10:57:31,Closed,9-3-13 @ 1429 HRS #  G85,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Trailer,Beige - Acura - Southwind by Fleetwood - 6PUK177,Intersection of 38TH AVE and CLEMENT ST,38TH AVE,1.0,Outer Richmond,RICHMOND,37.78137588501,-122.49880218505899,"(37.78137589, -122.49880219)",Web,,8.0,8.0,4.0,29.0,2.0,11.0,9.0,55.0,6.0,26.0,26.0,,8.0,,4.0,,,,,,,1.0,,,,,8.0,6PUK177
477,3585753,2752113,2013-08-25 14:20:07,2013-08-28 13:02:46,2013-08-28 13:02:46,Closed,8-27-13 @ 1440  HRS #   G85,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Other,Tan/black - Southwind - n/a - 6PUK177,"3701 CLEMENT ST, SAN FRANCISCO, CA, 94121",CLEMENT ST,1.0,Outer Richmond,RICHMOND,37.781234741211,-122.49894714355499,"(37.78123474, -122.49894714)",Phone,,8.0,8.0,4.0,29.0,2.0,11.0,9.0,55.0,6.0,26.0,26.0,,8.0,,4.0,,,,,,,1.0,,,,,8.0,6PUK177
478,756992,1139428,2012-06-05 16:32:26,2012-06-12 12:21:59,2012-06-12 12:21:59,Closed,DPT Abandoned Vehicles - Gone on Arrival - 6-11-12 @ 1159 hrs #  229,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Other,Dirty Wht - Fleetwood  - Southwind - 6PUK177,Intersection of 36TH AVE and LINCOLN WAY,36TH AVE,1.0,Outer Sunset,TARAVAL,37.764636993408,-122.49547576904301,"(37.76463699, -122.49547577)",Phone,,39.0,10.0,7.0,35.0,3.0,1.0,5.0,56.0,8.0,35.0,35.0,,39.0,,7.0,,,,,,,1.0,,,,,39.0,6PUK177
479,3490753,1122512,2012-05-11 16:21:04,2012-05-15 17:34:02,2012-05-15 17:34:02,Closed,DPT Abandoned Vehicles - Gone on Arrival - 5-15-12 @  1257 HRS # 229,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Trailer,Tan - Southwind - NA - 6PUK177,Intersection of LA PLAYA and LINCOLN WAY,LA PLAYA,4.0,Outer Sunset,TARAVAL,37.763969421387,-122.509834289551,"(37.76396942, -122.50983429)",Phone,,39.0,10.0,7.0,35.0,3.0,1.0,5.0,56.0,8.0,35.0,35.0,,39.0,,7.0,,,,,,,1.0,,,,,39.0,6PUK177
480,3492900,1114087,2012-04-28 18:35:12,2012-05-03 17:36:24,2012-05-03 17:36:24,Closed,DPT Abandoned Vehicles - Gone on Arrival - 5-3-12 @  1207 HRS #  229,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Other,Beige - Winnebago - RV - 6PUK177,Intersection of LA PLAYA and LINCOLN WAY,LA PLAYA,4.0,Outer Sunset,TARAVAL,37.763969421387,-122.509834289551,"(37.76396942, -122.50983429)",Phone,,39.0,10.0,7.0,35.0,3.0,1.0,5.0,56.0,8.0,35.0,35.0,,39.0,,7.0,,,,,,,1.0,,,,,39.0,6PUK177
481,397410,1097019,2012-04-02 12:38:55,2012-04-09 08:42:16,2012-04-09 08:42:16,Closed,DPT Abandoned Vehicles - Gone on Arrival,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Other,IVORY - FLEETWOOD - SOUTHWIND - 6PUK177,Intersection of 37TH AVE and LINCOLN WAY,37TH AVE,4.0,Outer Sunset,TARAVAL,37.764595031738,-122.496543884277,"(37.76459503, -122.49654388)",Phone,,39.0,10.0,7.0,35.0,3.0,1.0,5.0,56.0,8.0,35.0,35.0,,39.0,,7.0,,,,,,,1.0,,,,,39.0,6PUK177
482,412747,1066185,2012-02-16 15:16:12,2012-02-21 17:42:03,2012-02-21 17:42:03,Closed,DPT Abandoned Vehicles - Gone on Arrival - 2-21-12 @  1234 HRS #  229,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Other,White - RV - RV - 6PUK177,Intersection of GREAT HWY and SANTIAGO ST,GREAT HWY,4.0,Outer Sunset,TARAVAL,37.743534088135,-122.50719451904301,"(37.74353409, -122.50719452)",Phone,,39.0,10.0,7.0,35.0,3.0,1.0,5.0,29491.0,8.0,35.0,35.0,,39.0,,7.0,,,,,,,1.0,,,,,39.0,6PUK177
483,320550,980914,2011-10-11 10:15:44,2011-10-18 12:56:31,2011-10-18 12:56:31,Closed,DPT Abandoned Vehicles - Gone on Arrival - pco  229  10-17-11 @  1533,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Trailer,beige - unknown - Southwind - 6PUK177,Intersection of IRVING ST and SUNSET BLVD,IRVING ST,4.0,Outer Sunset,TARAVAL,37.762733459473,-122.495880126953,"(37.76273346, -122.49588013)",Phone,,39.0,10.0,7.0,35.0,3.0,1.0,5.0,56.0,8.0,35.0,35.0,,39.0,,7.0,,,,,,,1.0,,,,,39.0,6PUK177
484,3432136,965411,2011-09-19 14:04:06,2011-09-20 17:49:44,2011-09-20 17:49:44,Closed,DPT Abandoned Vehicles - Gone on Arrival - PCO  G85 9-20-11 @  1256,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Other,beige - southwind - unknown - 6PUK177,Not associated with a specific address,,,,,0.0,0.0,"(0.0, 0.0)",Phone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6PUK177
485,3464114,954402,2011-09-03 17:13:47,2011-09-06 17:28:16,2011-09-06 17:28:16,Closed,DPT Abandoned Vehicles - Gone on Arrival - pco  g85  9-6-11 @  1248,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Other,tan brown - Unk - Southwind - 6PUK177,Intersection of IRVING ST and SUNSET BLVD,IRVING ST,4.0,Outer Sunset,TARAVAL,37.762733459473,-122.495880126953,"(37.76273346, -122.49588013)",Phone,,39.0,10.0,7.0,35.0,3.0,1.0,5.0,56.0,8.0,35.0,35.0,,39.0,,7.0,,,,,,,1.0,,,,,39.0,6PUK177
486,3423356,943469,2011-08-18 12:06:15,2011-08-22 17:36:33,2011-08-22 17:36:33,Closed,DPT Abandoned Vehicles - Gone on Arrival - pco g85 8-22-11 @ 1307,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Other,beige - Unk - Southwind - 6PUK177,Intersection of 36TH AVE and IRVING ST,36TH AVE,4.0,Outer Sunset,TARAVAL,37.762760162354,-122.495346069336,"(37.76276016, -122.49534607)",Phone,,39.0,10.0,7.0,35.0,3.0,1.0,5.0,56.0,8.0,35.0,35.0,,39.0,,7.0,,,,,,,1.0,,,,,39.0,6PUK177
487,1987906,5563691,2016-02-12 21:10:27,2016-02-19 08:30:01,2016-02-19 08:30:01,Closed,DPT Abandoned Vehicles- Gone on Arrival - 02/18/16  @1545    #129,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Car4door,Gold - Mercedes -  - 1PLM055,"639 TERESITA BLVD, SAN FRANCISCO, CA, 94127",TERESITA BLVD,7.0,Miraloma Park,INGLESIDE,37.73677444458,-122.44557952880899,"(37.73677444, -122.44557953)",Web,,72.0,9.0,8.0,41.0,4.0,9.0,4.0,59.0,7.0,40.0,40.0,,72.0,,8.0,,,,,,,1.0,,,,,72.0,1PLM055
488,2010934,5496516,2016-01-23 21:04:24,2016-01-26 09:11:54,2016-01-26 09:11:54,Closed,DPT Abandoned Vehicles- Gone on Arrival - 01-25-16 @ 1200   HRS #   129 * REPEAT CALL,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Car4door,Gold - Mercedes -  - 1PLM055,"639 TERESITA BLVD, SAN FRANCISCO, CA, 94127",TERESITA BLVD,7.0,Miraloma Park,INGLESIDE,37.73677444458,-122.44557952880899,"(37.73677444, -122.44557953)",Web,,72.0,9.0,8.0,41.0,4.0,9.0,4.0,59.0,7.0,40.0,40.0,,72.0,,8.0,,,,,,,1.0,,,,,72.0,1PLM055
489,2012517,5491678,2016-01-22 09:52:20,2016-01-22 10:22:43,2016-01-22 10:22:43,Closed,"Case is Invalid - NEIGHBOR DISPUTE , VEH HAS BEEN CHALKED , MARKED AND MOVES . NOT ABANODONED",DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Car4door,Gold - Mercedes -  - 1PLM055,"639 TERESITA BLVD, SAN FRANCISCO, CA, 94127",TERESITA BLVD,7.0,Miraloma Park,INGLESIDE,37.73677444458,-122.44557952880899,"(37.73677444, -122.44557953)",Web,,72.0,9.0,8.0,41.0,4.0,9.0,4.0,59.0,7.0,40.0,40.0,,72.0,,8.0,,,,,,,1.0,,,,,72.0,1PLM055
490,2018875,5472731,2016-01-16 22:32:57,2016-01-19 09:44:17,2016-01-19 09:44:17,Closed,"Case is a Duplicate - SEE SR #  54670960 * REPEAT CALL , VEH MOVES",DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle -,Gold - Mercedes -  - 1PLM055,"639 TERESITA BLVD, SAN FRANCISCO, CA, 94127",TERESITA BLVD,7.0,Miraloma Park,INGLESIDE,37.73677444458,-122.44557952880899,"(37.73677444, -122.44557953)",Web,,72.0,9.0,8.0,41.0,4.0,9.0,4.0,59.0,7.0,40.0,40.0,,72.0,,8.0,,,,,,,1.0,,,,,72.0,1PLM055
491,2019599,5470349,2016-01-15 21:21:37,2016-01-20 07:02:00,2016-01-20 07:02:00,Closed,DPT Abandoned Vehicles- Gone on Arrival - 01/19/16  @ 1000       #129,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Car4door,Gold - Mercedes -  - 1PLM055,"639 TERESITA BLVD, SAN FRANCISCO, CA, 94127",TERESITA BLVD,7.0,Miraloma Park,INGLESIDE,37.73677444458,-122.44557952880899,"(37.73677444, -122.44557953)",Web,,72.0,9.0,8.0,41.0,4.0,9.0,4.0,59.0,7.0,40.0,40.0,,72.0,,8.0,,,,,,,1.0,,,,,72.0,1PLM055
492,2034055,5428048,2016-01-03 21:23:54,2016-01-05 06:53:49,2016-01-05 06:53:49,Closed,DPT Abandoned Vehicles- Gone on Arrival - 01/04/16  @0915      #129,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Car4door,Gold - Mercedes -  - 1PLM055,"639 TERESITA BLVD, SAN FRANCISCO, CA, 94127",TERESITA BLVD,7.0,Miraloma Park,INGLESIDE,37.73677444458,-122.44557952880899,"(37.73677444, -122.44557953)",Web,,72.0,9.0,8.0,41.0,4.0,9.0,4.0,59.0,7.0,40.0,40.0,,72.0,,8.0,,,,,,,1.0,,,,,72.0,1PLM055
493,1693087,5378962,2015-12-15 21:33:06,2015-12-17 08:29:15,2015-12-17 08:29:15,Closed,DPT Abandoned Vehicles- Gone on Arrival - 12/16/15  @1045       #129,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Car4door,Gold - Mercedes -  - 1PLM055,"639 TERESITA BLVD, SAN FRANCISCO, CA, 94127",TERESITA BLVD,7.0,Miraloma Park,INGLESIDE,37.73677444458,-122.44557952880899,"(37.73677444, -122.44557953)",Web,,72.0,9.0,8.0,41.0,4.0,9.0,4.0,59.0,7.0,40.0,40.0,,72.0,,8.0,,,,,,,1.0,,,,,72.0,1PLM055
494,1695473,5371205,2015-12-13 13:43:25,2015-12-15 08:00:31,2015-12-15 08:00:31,Closed,DPT Abandoned Vehicles- Gone on Arrival - 12/14/15  @0940    #129,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle -,Gold - Mercedes -  - 1PLM055,"639 TERESITA BLVD, SAN FRANCISCO, CA, 94127",TERESITA BLVD,7.0,Miraloma Park,INGLESIDE,37.73677444458,-122.44557952880899,"(37.73677444, -122.44557953)",Web,,72.0,9.0,8.0,41.0,4.0,9.0,4.0,59.0,7.0,40.0,40.0,,72.0,,8.0,,,,,,,1.0,,,,,72.0,1PLM055
495,1699499,5358001,2015-12-08 22:27:43,2015-12-10 07:26:39,2015-12-10 07:26:39,Closed,DPT Abandoned Vehicles- Gone on Arrival - 12/09/15  @ 0940      #129,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Car4door,Gold - Mercedes -  - 1PLM055,"639 TERESITA BLVD, SAN FRANCISCO, CA, 94127",TERESITA BLVD,7.0,Miraloma Park,INGLESIDE,37.73677444458,-122.44557952880899,"(37.73677444, -122.44557953)",Web,,72.0,9.0,8.0,41.0,4.0,9.0,4.0,59.0,7.0,40.0,40.0,,72.0,,8.0,,,,,,,1.0,,,,,72.0,1PLM055
496,1706438,5335905,2015-12-01 23:42:09,2015-12-02 08:54:55,2015-12-02 08:54:55,Closed,"Case is Invalid - REPEAT CALL , VEH HAS BEEN CHALKED , MARKED & MOVES",DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Car4door,Gold - Mercedes -  - 1PLM055,"639 TERESITA BLVD, SAN FRANCISCO, CA, 94127",TERESITA BLVD,7.0,Miraloma Park,INGLESIDE,37.73677444458,-122.44557952880899,"(37.73677444, -122.44557953)",Web,,72.0,9.0,8.0,41.0,4.0,9.0,4.0,59.0,7.0,40.0,40.0,,72.0,,8.0,,,,,,,1.0,,,,,72.0,1PLM055
497,1708823,5328259,2015-11-29 16:22:14,2015-12-01 08:57:28,2015-12-01 08:57:28,Closed,DPT Abandoned Vehicles- Gone on Arrival - 11-30-15 @ 0930  HRS #   211,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Car4door,Gold - Mercedes -  - 1PLM055,"639 TERESITA BLVD, SAN FRANCISCO, CA, 94127",TERESITA BLVD,7.0,Miraloma Park,INGLESIDE,37.73677444458,-122.44557952880899,"(37.73677444, -122.44557953)",Web,,72.0,9.0,8.0,41.0,4.0,9.0,4.0,59.0,7.0,40.0,40.0,,72.0,,8.0,,,,,,,1.0,,,,,72.0,1PLM055
498,1714893,5305981,2015-11-20 22:25:28,2015-11-23 09:42:29,2015-11-23 09:42:29,Closed,Case is a Duplicate,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Car4door,Gold - Mercedes -  - 1PLM055,"639 TERESITA BLVD, SAN FRANCISCO, CA, 94127",TERESITA BLVD,7.0,Miraloma Park,INGLESIDE,37.73677444458,-122.44557952880899,"(37.73677444, -122.44557953)",Web,,72.0,9.0,8.0,41.0,4.0,9.0,4.0,59.0,7.0,40.0,40.0,,72.0,,8.0,,,,,,,1.0,,,,,72.0,1PLM055
499,1721314,5285962,2015-11-15 09:03:36,2015-11-24 07:07:42,2015-11-24 07:07:42,Closed,DPT Abandoned Vehicles- Gone on Arrival - 11-23-15 @   1234  hrs # 211,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Car4door,Gold - Mercedes -  - 1PLM055,"639 TERESITA BLVD, SAN FRANCISCO, CA, 94127",TERESITA BLVD,7.0,Miraloma Park,INGLESIDE,37.73677444458,-122.44557952880899,"(37.73677444, -122.44557953)",Web,,72.0,9.0,8.0,41.0,4.0,9.0,4.0,59.0,7.0,40.0,40.0,,72.0,,8.0,,,,,,,1.0,,,,,72.0,1PLM055
500,1725167,5273677,2015-11-10 21:01:16,2015-11-13 08:28:21,2015-11-13 08:28:21,Closed,"DPT Abandoned Vehicles- Gone on Arrival - 11-12-15 VEH GOA @0930 HOURS
 #211",DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Car4door,Gold - Mercedes -  - 1PLM055,"639 TERESITA BLVD, SAN FRANCISCO, CA, 94127",TERESITA BLVD,7.0,Miraloma Park,INGLESIDE,37.73677444458,-122.44557952880899,"(37.73677444, -122.44557953)",Web,,72.0,9.0,8.0,41.0,4.0,9.0,4.0,59.0,7.0,40.0,40.0,,72.0,,8.0,,,,,,,1.0,,,,,72.0,1PLM055
501,1727709,5265503,2015-11-08 11:51:17,2015-11-09 09:01:30,2015-11-09 09:01:30,Closed,Case is Invalid,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Car4door,Gold - Mercedes -  - 1PLM055,"639 TERESITA BLVD, SAN FRANCISCO, CA, 94127",TERESITA BLVD,7.0,Miraloma Park,INGLESIDE,37.73677444458,-122.44557952880899,"(37.73677444, -122.44557953)",Web,,72.0,9.0,8.0,41.0,4.0,9.0,4.0,59.0,7.0,40.0,40.0,,72.0,,8.0,,,,,,,1.0,,,,,72.0,1PLM055
502,1728800,5262337,2015-11-06 20:24:38,2015-11-10 08:01:54,2015-11-10 08:01:54,Closed,DPT Abandoned Vehicles- Gone on Arrival - 11-9-15  @   1234  HRS #129,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Car4door,Gold - Mercedes -  - 1PLM055,"639 TERESITA BLVD, SAN FRANCISCO, CA, 94127",TERESITA BLVD,7.0,Miraloma Park,INGLESIDE,37.73677444458,-122.44557952880899,"(37.73677444, -122.44557953)",Web,,72.0,9.0,8.0,41.0,4.0,9.0,4.0,59.0,7.0,40.0,40.0,,72.0,,8.0,,,,,,,1.0,,,,,72.0,1PLM055
503,1731658,5253543,2015-11-04 10:19:18,2015-11-06 08:35:37,2015-11-06 08:35:37,Closed,DPT Abandoned Vehicles- Gone on Arrival - 11-5-15  @ 1019  HRS #   129,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Car4door,Gold - Mercedes -  - 1PLM055,"639 TERESITA BLVD, SAN FRANCISCO, CA, 94127",TERESITA BLVD,7.0,Miraloma Park,INGLESIDE,37.73677444458,-122.44557952880899,"(37.73677444, -122.44557953)",Web,,72.0,9.0,8.0,41.0,4.0,9.0,4.0,59.0,7.0,40.0,40.0,,72.0,,8.0,,,,,,,1.0,,,,,72.0,1PLM055
504,1733922,5243161,2015-10-31 20:23:04,2015-11-02 09:37:28,2015-11-02 09:37:28,Closed,Case is a Duplicate,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Car4door,Gold - Mercedes -  - 1PLM055,"639 TERESITA BLVD, SAN FRANCISCO, CA, 94127",TERESITA BLVD,7.0,Miraloma Park,INGLESIDE,37.73677444458,-122.44557952880899,"(37.73677444, -122.44557953)",Web,,72.0,9.0,8.0,41.0,4.0,9.0,4.0,59.0,7.0,40.0,40.0,,72.0,,8.0,,,,,,,1.0,,,,,72.0,1PLM055
505,3726581,5231831,2015-10-28 09:56:15,2015-10-29 09:12:38,2015-10-29 09:12:38,Closed,"Case is a Duplicate - SEE SR #   5222763 REAPEAT CALL ,VEH HAS BEEN CHALKED SEVERAL TIMES AND MOVES",DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Car4door,Gold - Mercedes -  - 1PLM055,"639 TERESITA BLVD, SAN FRANCISCO, CA, 94127",TERESITA BLVD,7.0,Miraloma Park,INGLESIDE,37.73677444458,-122.44557952880899,"(37.73677444, -122.44557953)",Web,,72.0,9.0,8.0,41.0,4.0,9.0,4.0,59.0,7.0,40.0,40.0,,72.0,,8.0,,,,,,,1.0,,,,,72.0,1PLM055
506,3730162,5222763,2015-10-25 12:29:07,2015-11-02 09:41:05,2015-11-02 09:41:05,Closed,DPT Abandoned Vehicles- Gone on Arrival,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Car4door,Gold - Mercedes -  - 1PLM055,"639 TERESITA BLVD, SAN FRANCISCO, CA, 94127",TERESITA BLVD,7.0,Miraloma Park,INGLESIDE,37.73677444458,-122.44557952880899,"(37.73677444, -122.44557953)",Web,,72.0,9.0,8.0,41.0,4.0,9.0,4.0,59.0,7.0,40.0,40.0,,72.0,,8.0,,,,,,,1.0,,,,,72.0,1PLM055
507,1741966,5200066,2015-10-18 11:02:57,2015-10-22 08:03:40,2015-10-22 08:03:40,Closed,DPT Abandoned Vehicles- Gone on arrival - 10/21/15  @1015       #129,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Car4door,Gold - Mercedes -  - 1PLM055,"639 TERESITA BLVD, SAN FRANCISCO, CA, 94127",TERESITA BLVD,7.0,Miraloma Park,INGLESIDE,37.73677444458,-122.44557952880899,"(37.73677444, -122.44557953)",Web,,72.0,9.0,8.0,41.0,4.0,9.0,4.0,59.0,7.0,40.0,40.0,,72.0,,8.0,,,,,,,1.0,,,,,72.0,1PLM055
508,3725134,5191385,2015-10-15 10:51:12,2015-10-19 07:29:54,2015-10-19 07:29:54,Closed,DPT Abandoned Vehicles- Gone on arrival - 10/16/15  @ 1305      #129,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle -,Gold - Mercedes -  - 1PLM055,"639 TERESITA BLVD, SAN FRANCISCO, CA, 94127",TERESITA BLVD,7.0,Miraloma Park,INGLESIDE,37.73677444458,-122.44557952880899,"(37.73677444, -122.44557953)",Web,,72.0,9.0,8.0,41.0,4.0,9.0,4.0,59.0,7.0,40.0,40.0,,72.0,,8.0,,,,,,,1.0,,,,,72.0,1PLM055
509,1746272,5182490,2015-10-13 03:52:09,2015-10-15 08:22:16,2015-10-15 08:22:16,Closed,Case is a Duplicate - 10/14/15  DUPLICATE COMPLAINT                     SR #5176721,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Car4door,Gold - Mercedes -  - 1PLM055,"639 TERESITA BLVD, SAN FRANCISCO, CA, 94127",TERESITA BLVD,7.0,Miraloma Park,INGLESIDE,37.73677444458,-122.44557952880899,"(37.73677444, -122.44557953)",Web,,72.0,9.0,8.0,41.0,4.0,9.0,4.0,59.0,7.0,40.0,40.0,,72.0,,8.0,,,,,,,1.0,,,,,72.0,1PLM055
